ID,LastName,FirstName,Gender,DateOfBirth,Company,PolicyNumber,Coverage,IssueDate,IssueState,FaceAmount,PremiumAmount,CashValue
T-LF2982932-11           ,Gonzales                 ,Henry               ,M,19280202,TAI  ,LF2982932      ,01  ,20070501,CO,100000.00,1097.80,2296
T-UL0015611-11           ,Gonzales                 ,Howard              ,M,19561006,TAI  ,UL0015611      ,01  ,20051230,GA,170590.00,531.24,62603
T-TM2975510-11           ,Gonzales                 ,Judy                ,F,19741205,TAI  ,TM2975510      ,01  ,20080701,MI,1000000.00,605.00,0
T-UL0015608-11           ,Gonzales                 ,Karen               ,F,19740524,TAI  ,UL0015608      ,01  ,20051230,GA,344040.00,143.28,45496
T-LF2204906-11           ,Gonzales                 ,Louis               ,M,19891221,TAI  ,LF2204906      ,01  ,20100820,FL,250000.00,225.50,0
T-UL0015610-11           ,Gonzales                 ,Michael             ,M,19610510,TAI  ,UL0015610      ,01  ,20060331,HI,252140.00,580.80,79292
T-UL0015610-11           ,Gonzales                 ,Michael             ,M,19610510,TAI  ,UL0015610      ,51  ,20070331,HI,252140.00,687.40,77315
T-V19890258-11           ,Gonzales                 ,Mark                ,M,19511212,TAI  ,V19890258      ,01  ,20061231,CO,818544.00,3610.68,322233
T-V19899160-11           ,Gonzales                 ,Matthew             ,M,19650719,TAI  ,V19899160      ,01  ,20080727,DE,348860.00,482.52,111142
T-LF2204916-11           ,Gonzales                 ,Nora                ,F,19640221,TAI  ,LF2204916      ,01  ,20100820,FL,250000.00,404.25,0
T-V19897268-11           ,Gonzales                 ,Nancy               ,F,19620927,TAI  ,V19897268      ,01  ,20090402,WA,422725.00,70.92,125995
T-TM2972416-11           ,Gonzales                 ,Phyllis             ,F,19791018,TAI  ,TM2972416      ,01  ,20080701,OH,1000000.00,440.00,0
T-V19897340-11           ,Gonzales                 ,Rob                 ,M,19570201,TAI  ,V19897340      ,01  ,20081221,TX,494982.00,238.32,209605
T-LF2983478-11           ,Gonzales                 ,Susan               ,F,19300811,TAI  ,LF2983478      ,01  ,20070701,FL,100000.00,664.40,2034
T-LF2970978-11           ,Gonzales                 ,Wesley              ,M,19411007,TAI  ,LF2970978      ,01  ,20080601,IN,100000.00,520.30,756
T-LF2975175-11           ,Gonzales                 ,William             ,M,19350615,TAI  ,LF2975175      ,01  ,20080601,OH,100000.00,731.50,944
T-UL0015607-11           ,Gonzales                 ,William             ,M,19581121,TAI  ,UL0015607      ,01  ,20061215,OH,2680000.00,7782.12,917545
T-V19899168-11           ,Gonzales                 ,William             ,M,19631021,TAI  ,V19899168      ,01  ,20080727,DE,327708.00,567.12,111768
T-LF2910761-11           ,Gonzales                 ,Zachary             ,M,19460409,TAI  ,LF2910761      ,01  ,20071201,FL,500000.00,1996.50,6172
T-V19335011-11           ,Gonzales                 ,Zoe                 ,F,19770913,TAI  ,V19335011      ,01  ,20080816,IL,430712.00,44.40,59021
T-TM2975583-11           ,Goodman                  ,Gregory             ,M,19760119,TAI  ,TM2975583      ,01  ,20080701,MI,1000000.00,770.00,0
T-TM2713199-11           ,Goodman                  ,Teresa              ,F,19750127,TAI  ,TM2713199      ,01  ,20091020,NY,1000000.00,605.00,0
T-TM1352841-11           ,Gordon                   ,Amy                 ,F,19591115,TAI  ,TM1352841      ,01  ,20100515,MN,500000.00,885.00,0
T-V19894235-11           ,Gordon                   ,Anthony             ,M,19460222,TAI  ,V19894235      ,01  ,20051231,OH,271694.00,1196.04,136033
T-V19899166-11           ,Gordon                   ,Andrew              ,M,19570214,TAI  ,V19899166      ,01  ,20080727,DE,273385.00,783.12,113296
T-TM2715552-11           ,Gordon                   ,Bradley             ,M,19800902,TAI  ,TM2715552      ,01  ,20091105,MN,1000000.00,660.00,0
T-V19894233-11           ,Gordon                   ,Brian               ,M,19630216,TAI  ,V19894233      ,01  ,20051231,OH,444180.00,573.48,123984
T-LF2935804-11           ,Gordon                   ,Carla               ,F,19440209,TAI  ,LF2935804      ,01  ,20090105,KY,100000.00,369.60,0
T-UL0015601-11           ,Gordon                   ,Grace               ,F,19771020,TAI  ,UL0015601      ,01  ,20071227,NY,740000.00,156.48,85212
T-V19891204-11           ,Gordon                   ,Georgia             ,F,19710907,TAI  ,V19891204      ,01  ,20080316,DE,1635480.00,318.60,302011
T-V19899164-11           ,Gordon                   ,Madonna             ,F,19520712,TAI  ,V19899164      ,01  ,20080727,DE,275481.00,525.84,112257
T-V19897392-11           ,Gordon                   ,Nancy               ,F,19620420,TAI  ,V19897392      ,01  ,20090702,TX,645222.00,106.44,199423
T-V19890256-11           ,Gordon                   ,Paula               ,F,19620725,TAI  ,V19890256      ,01  ,20061231,CO,1110599.00,1081.32,205274
T-TM2794661-11           ,Gordon                   ,Rob                 ,M,19820215,TAI  ,TM2794661      ,01  ,20091020,NY,1000000.00,660.00,0
T-UL0015603-11           ,Gordon                   ,Richard             ,M,19680925,TAI  ,UL0015603      ,01  ,20061109,NY,679624.00,749.64,156562
T-V19894232-11           ,Gordon                   ,Ryan                ,M,19631108,TAI  ,V19894232      ,01  ,20051231,OH,458481.00,521.16,122744
T-LF2209622-11           ,Gordon                   ,Sylvia              ,F,19710713,TAI  ,LF2209622      ,01  ,20100820,FL,250000.00,302.50,0
T-LF2721228-11           ,Gordon                   ,Shannon             ,F,19600120,TAI  ,LF2721228      ,01  ,20091205,NE,500000.00,940.50,0
T-LF2938013-11           ,Gordon                   ,Sylvia              ,F,19371120,TAI  ,LF2938013      ,01  ,20081101,IN,100000.00,497.20,802
T-LF2219055-11           ,Gorman                   ,Bradley             ,M,19630318,TAI  ,LF2219055      ,01  ,20101005,ID,250000.00,731.50,0
T-UL0015599-11           ,Gorman                   ,Charles             ,M,19590522,TAI  ,UL0015599      ,01  ,20051002,WI,82401.00,212.76,30266
T-V19335010-11           ,Gorman                   ,Geraldine           ,F,19741220,TAI  ,V19335010      ,01  ,20080816,IL,389714.00,39.12,62078
T-LF2985727-11           ,Gorman                   ,Nora                ,F,19370225,TAI  ,LF2985727      ,01  ,20070501,OH,100000.00,468.60,1606
T-UL0015592-11           ,Gorman                   ,Paul                ,M,19570807,TAI  ,UL0015592      ,01  ,20060331,HI,772680.00,2407.80,283284
T-UL0015592-11           ,Gorman                   ,Paul                ,M,19570807,TAI  ,UL0015592      ,51  ,20070331,HI,772680.00,2535.40,277686
T-UL0015594-11           ,Gorman                   ,Terry               ,M,19791011,TAI  ,UL0015594      ,01  ,20061109,NY,975983.00,509.76,122828
T-LF2766102-11           ,Goth                     ,Anne                ,F,19320308,TAI  ,LF2766102      ,01  ,20090505,OH,100000.00,750.20,0
T-LF2991140-11           ,Goth                     ,Alice               ,F,19410311,TAI  ,LF2905775      ,01  ,20071001,OH,200000.00,770.00,2590
T-LF2991140-11           ,Goth                     ,Alice               ,F,19410311,TAI  ,LF2991140      ,01  ,20080301,OH,100000.00,385.00,642
T-TM2794173-11           ,Goth                     ,Andrew              ,M,19670211,TAI  ,TM2794173      ,01  ,20091120,OR,500000.00,1320.00,0
T-V19890220-11           ,Goth                     ,Allan               ,M,19620224,TAI  ,V19890220      ,01  ,20061231,CO,554469.00,1225.20,143990
T-V19890225-11           ,Goth                     ,Allan               ,M,19610205,TAI  ,V19890225      ,01  ,20061231,CO,1197597.00,2912.04,326458
T-UL0015568-11           ,Goth                     ,Burt                ,M,19600121,TAI  ,UL0015568      ,01  ,20060610,TN,350000.00,895.32,109316
T-V19335410-11           ,Goth                     ,Bill                ,M,19470124,TAI  ,V19335410      ,01  ,20071229,OH,380000.00,698.16,202382
T-V19890223-11           ,Goth                     ,Charles             ,M,19741030,TAI  ,V19890223      ,01  ,20061231,CO,619238.00,455.04,75157
T-V19899143-11           ,Goth                     ,Charles             ,M,19670603,TAI  ,V19899143      ,01  ,20080727,DE,371774.00,436.80,110513
T-V19890227-11           ,Goth                     ,Deborah             ,F,19560111,TAI  ,V19890227      ,01  ,20061231,CO,681649.00,1078.56,179731
T-UL0015577-11           ,Goth                     ,Elaine              ,F,19700427,TAI  ,UL0015577      ,01  ,20060818,VT,190503.00,96.24,30164
T-UL0015580-11           ,Goth                     ,Eric                ,M,19710306,TAI  ,UL0015580      ,01  ,20061109,NY,725861.00,684.96,152459
T-V19890221-11           ,Goth                     ,Gregory             ,M,19520503,TAI  ,V19890221      ,01  ,20061231,CO,759008.00,3348.00,298796
T-V19894237-11           ,Goth                     ,Janice              ,F,19631013,TAI  ,V19894237      ,01  ,20051231,OH,536049.00,303.48,112537
T-V19897972-11           ,Goth                     ,Jerome              ,M,19540505,TAI  ,V19897972      ,01  ,20080316,DE,1361639.00,1667.16,585021
T-V19897975-11           ,Goth                     ,Jeffrey             ,M,19600623,TAI  ,V19897975      ,01  ,20080316,DE,2389631.00,1850.64,839009
T-V19897397-11           ,Goth                     ,Kathryn             ,F,19620225,TAI  ,V19897397      ,01  ,20090702,TX,645222.00,106.44,199423
T-UL0015571-11           ,Goth                     ,Lawrence            ,M,19580913,TAI  ,UL0015571      ,01  ,20060923,HI,278996.00,824.16,98259
T-LF2934019-11           ,Goth                     ,Marie               ,F,19320506,TAI  ,LF2934019      ,01  ,20081220,IN,100000.00,704.00,0
T-TM2713310-11           ,Goth                     ,Mark                ,M,19591128,TAI  ,TM2713310      ,01  ,20091105,FL,500000.00,2392.50,0
T-UL0015565-11           ,Goth                     ,Mark                ,M,19500203,TAI  ,UL0015565      ,01  ,20071128,TN,400000.00,2591.28,0
T-V19890229-11           ,Goth                     ,Mark                ,M,19710818,TAI  ,V19890229      ,01  ,20061231,CO,495170.00,402.48,74062
T-UL0015574-11           ,Goth                     ,Peter               ,M,19740109,TAI  ,UL0015574      ,01  ,20060818,VT,86344.00,68.28,15256
T-TM2715998-11           ,Goth                     ,Regina              ,F,19750209,TAI  ,TM2715998      ,01  ,20091020,NY,150000.00,181.50,0
T-UL0015562-11           ,Goth                     ,Richard             ,M,19441020,TAI  ,UL0015562      ,01  ,20061130,HI,795555.00,4257.24,414079
T-V19890254-11           ,Goth                     ,Stanley             ,M,19520315,TAI  ,V19890254      ,01  ,20061231,CO,1199845.00,5292.60,472338
T-V19891066-11           ,Goth                     ,Sara                ,F,19620424,TAI  ,V19891066      ,01  ,20061231,FL,761926.00,780.36,168001
T-V19899145-11           ,Goth                     ,Timothy             ,M,19551204,TAI  ,V19899145      ,01  ,20080727,DE,257965.00,844.32,113513
T-V19890222-11           ,Goth                     ,Zachary             ,M,19550331,TAI  ,V19890222      ,01  ,20061231,CO,1173846.00,4442.16,414002
T-UL0015559-11           ,Gould                    ,Paul                ,M,19710807,TAI  ,UL0015559      ,01  ,20070605,PA,540042.00,360.60,108748
T-TM2713962-11           ,Grady                    ,Amy                 ,F,19870925,TAI  ,TM2713962      ,01  ,20091020,WI,150000.00,148.50,0
T-TM2713986-11           ,Grady                    ,Adam                ,M,19790105,TAI  ,TM2713986      ,01  ,20091020,WI,150000.00,198.00,0
T-V19891539-11           ,Grady                    ,Edwin               ,M,19590511,TAI  ,V19891539      ,01  ,20080316,DE,3410150.00,3080.04,1259377
T-LF2929948-11           ,Grady                    ,Gary                ,M,19890417,TAI  ,LF2929948      ,01  ,20081001,KY,100000.00,64.90,60
T-LF2996103-11           ,Grady                    ,Grace               ,F,19460114,TAI  ,LF2996103      ,01  ,20080101,FL,150000.00,457.05,752
T-UL0015553-11           ,Grady                    ,Grace               ,F,19710324,TAI  ,UL0015553      ,01  ,20071227,IL,990755.00,1556.16,176729
T-TM2794230-11           ,Grady                    ,Joanne              ,F,19750428,TAI  ,TM2794230      ,01  ,20091105,NY,500000.00,440.00,0
T-V19890228-11           ,Grady                    ,Jeffrey             ,M,19570609,TAI  ,V19890228      ,01  ,20061231,CO,992286.00,3274.20,323104
T-V19890224-11           ,Graham                   ,Allen               ,M,19510901,TAI  ,V19890224      ,01  ,20061231,CO,689029.00,3039.36,271247
T-V19894231-11           ,Graham                   ,Allen               ,M,19700722,TAI  ,V19894231      ,01  ,20051231,OH,575968.00,331.68,113224
T-V19897266-11           ,Graham                   ,Allan               ,M,19480810,TAI  ,V19897266      ,01  ,20090402,WA,1507621.00,1256.28,804597
T-LF2973722-11           ,Graham                   ,Bruce               ,M,19330915,TAI  ,LF2973722      ,01  ,20080701,OH,100000.00,816.20,1000
T-LF2745472-11           ,Graham                   ,Cynthia             ,F,19371026,TAI  ,LF2745472      ,01  ,20090405,IL,250000.00,1322.75,0
T-LF2985779-11           ,Graham                   ,Christine           ,F,19510407,TAI  ,LF2985779      ,01  ,20070401,MI,100000.00,231.00,734
T-V19894239-11           ,Graham                   ,Christine           ,F,19470326,TAI  ,V19894239      ,01  ,20051231,OH,321895.00,698.28,133013
T-UL0015548-11           ,Graham                   ,Eric                ,M,19660223,TAI  ,UL0015548      ,01  ,20061221,AL,155957.00,159.84,34847
T-V19897399-11           ,Graham                   ,Elaine              ,F,19700126,TAI  ,V19897399      ,01  ,20090702,TX,830720.00,75.48,199433
T-V19890226-11           ,Graham                   ,George              ,M,19600929,TAI  ,V19890226      ,01  ,20061231,CO,855246.00,2079.60,233135
T-LF2957605-11           ,Graham                   ,Howard              ,M,19430521,TAI  ,LF2957605      ,01  ,20081105,OH,100000.00,519.20,726
T-V19894230-11           ,Graham                   ,Judy                ,F,19710714,TAI  ,V19894230      ,01  ,20051231,OH,696882.00,213.72,100618
T-V19897426-11           ,Graham                   ,Kathryn             ,F,19640310,TAI  ,V19897426      ,01  ,20071229,TX,1542105.00,1578.60,75371
T-UL500371-11            ,GRAHAM                   ,MICHAEL             ,M,19690116,TAI  ,UNIV500016     ,01  ,20090305,ME,150000.00,2096.29,9550
T-UL0015550-11           ,Graham                   ,Shannon             ,F,19600923,TAI  ,UL0015550      ,01  ,20070309,AL,274960.00,227.28,63509
T-UL0015552-11           ,Graham                   ,Walter              ,M,19570615,TAI  ,UL0015552      ,01  ,20060610,TN,290863.00,926.52,102547
T-V19899142-11           ,Graham                   ,William             ,M,19630426,TAI  ,V19899142      ,01  ,20080727,DE,327708.00,567.12,111767
T-LF2770069-11           ,Graham                   ,Zachary             ,M,19440718,TAI  ,LF2770069      ,01  ,20091220,MO,100000.00,519.20,0
T-LF2765727-11           ,Grant                    ,Charles             ,M,19480728,TAI  ,LF2765727      ,01  ,20090505,SK,100000.00,399.30,0
T-LF2740582-11           ,Grant                    ,Eric                ,M,19370328,TAI  ,LF2740582      ,01  ,20090320,FL,100000.00,731.50,0
T-LF2764899-11           ,Grant                    ,Jeffrey             ,M,19540112,TAI  ,LF2764899      ,01  ,20090501,OH,100000.00,313.50,0
T-V19899147-11           ,Grant                    ,Jeffrey             ,M,19650520,TAI  ,V19899147      ,01  ,20080727,DE,348860.00,482.52,111142
T-LF2205777-11           ,Grant                    ,Laura               ,F,19460708,TAI  ,LF2205777      ,01  ,20100905,FL,150000.00,554.40,0
